,ImageID,concept,category,mask_type,mask_path
518,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_04s.jpg,television,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_10_d300.png
519,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_04s.jpg,television,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_14_d300.png
520,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_04s.jpg,television,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/television/blocked_2_b4.png
521,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_04s.jpg,television,electronic device,no_mask,no_mask
522,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wheel/wheel_01b.jpg
523,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/car/car_12s_p0.5.png
524,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_12_d300.png
525,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_4_d300.png
526,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/television/blocked_7_b4.png
527,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_08s.jpg,television,electronic device,no_mask,no_mask
528,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/pillow/pillow_06s.jpg
529,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/motorcycle/motorcycle_08s_p0.5.png
530,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_6_d300.png
531,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
532,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/television/blocked_0_b4.png
533,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_06s.jpg,television,electronic device,no_mask,no_mask
534,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/candle/candle_06n.jpg
535,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/wheelchair/wheelchair_11n_p0.5.png
536,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
537,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_5_d300.png
538,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/television/blocked_7_b4.png
539,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/television/television_11s.jpg,television,electronic device,no_mask,no_mask
540,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/paperclip/paperclip_11s.jpg
541,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/piano/piano_12n_p0.5.png
542,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_13_d300.png
543,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_17_d300.png
544,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_1_b4.png
545,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_04s.jpg,computer,electronic device,no_mask,no_mask
546,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/banana/banana_06s.jpg
547,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/pizza/pizza_13n_p0.5.png
548,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_2_d300.png
549,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_19_d300.png
550,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_7_b4.png
551,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_10n.jpg,computer,electronic device,no_mask,no_mask
552,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/bandage/bandage_07s.jpg
553,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/butterfly/butterfly_09s_p0.5.png
554,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_13_d300.png
555,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_0_d300.png
556,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_1_b4.png
557,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_06n.jpg,computer,electronic device,no_mask,no_mask
558,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/paperclip/paperclip_13n.jpg
559,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/candle/candle_06n_p0.5.png
560,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_10_d300.png
561,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_8_d300.png
562,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_5_b4.png
563,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_11s.jpg,computer,electronic device,no_mask,no_mask
564,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/scarf/scarf_10s.jpg
565,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/motorcycle/motorcycle_11s_p0.5.png
566,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_9_d300.png
567,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_15_d300.png
568,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_4_b4.png
569,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_03n.jpg,computer,electronic device,no_mask,no_mask
570,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/stapler/stapler_03s.jpg
571,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/table/table_03s_p0.5.png
572,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_4_d300.png
573,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_2_d300.png
574,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/computer/blocked_7_b4.png
575,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/computer/computer_08s.jpg,computer,electronic device,no_mask,no_mask
576,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/bucket/bucket_12s.jpg
577,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/ladder/ladder_13s_p0.5.png
578,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_11_d300.png
579,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_17_d300.png
580,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_5_b4.png
581,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_13n.jpg,piano,musical instrument,no_mask,no_mask
582,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/hat/hat_04s.jpg
583,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/bucket/bucket_10s_p0.5.png
584,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_9_d300.png
585,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_1_d300.png
586,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_4_b4.png
587,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_08n.jpg,piano,musical instrument,no_mask,no_mask
588,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wheel/wheel_09s.jpg
589,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/coffee/coffee_03s_p0.5.png
590,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_10_d300.png
591,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_17_d300.png
592,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_8_b4.png
593,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_01b.jpg,piano,musical instrument,no_mask,no_mask
594,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/cactus/cactus_07s.jpg
595,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/carrot/carrot_01b_p0.5.png
596,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_17_d300.png
597,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_10_d300.png
598,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_7_b4.png
599,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_07n.jpg,piano,musical instrument,no_mask,no_mask
600,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/carrot/carrot_08n.jpg
601,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/ladder/ladder_04s_p0.5.png
602,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_2_d300.png
603,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_3_d300.png
604,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_8_b4.png
605,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_12n.jpg,piano,musical instrument,no_mask,no_mask
606,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/overalls/overalls_02s.jpg
607,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/box/box_10s_p0.5.png
608,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_12_d300.png
609,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_10_d300.png
610,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/piano/blocked_7_b4.png
611,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/piano/piano_06n.jpg,piano,musical instrument,no_mask,no_mask
612,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_01b.jpg
613,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/yo-yo/yo-yo_12s_p0.5.png
614,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_15_d300.png
615,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_13_d300.png
616,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/guitar/blocked_8_b4.png
617,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_04s.jpg,guitar,musical instrument,no_mask,no_mask
618,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/paperclip/paperclip_04s.jpg
619,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/knife/knife_13s_p0.5.png
620,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
621,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_2_d300.png
622,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/guitar/blocked_4_b4.png
623,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_14s.jpg,guitar,musical instrument,no_mask,no_mask
624,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wasp/wasp_04s.jpg
625,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/motorcycle/motorcycle_13s_p0.5.png
626,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_13_d300.png
627,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_11_d300.png
628,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/guitar/blocked_4_b4.png
629,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_11s.jpg,guitar,musical instrument,no_mask,no_mask
630,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_09n.jpg,guitar,musical instrument,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/cheese/cheese_07s.jpg
631,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_09n.jpg,guitar,musical instrument,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/hat/hat_16s_p0.5.png
632,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/guitar/guitar_09n.jpg,guitar,musical instrument,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_12_d300.png
